All event log messages.
Date:	2016-10-17 12:18:54
System Name:	MCube6.03
Controller Name:	192.168.1.2
Controller Id	120-502362

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	623-1 Multitasking
	604-1 MultiMove Coordinated
	623-1 Multitasking
	608-1 World Zones
	613-1 Collision Detection
	614-1 FTP and NFS client
	616-1 PC Interface
	617-1 FlexPendant Interface
	689-1 Externally Guided Motion (EGM)
	English
	Auto acknowledge input

Robot1
Key:	
Options:	
	IRB 120T-0.58/3
	Axis Calibration
	Drive System IRB 120/140/260/360/910SC/1200/1400/1520/1600

Robot2
Key:	
Options:	
	IRB 120T-0.58/3
	Axis Calibration
	Drive System IRB 120/140/260/360/910SC/1200/1400/1520/1600



Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
4631593   	E   	Process             	112600  	Init of communication interface failed  	2016-10-17 11:32:24 	Task T_ROB1Communication interface could not be initialized.Program Ref. /SERVER/RRI_Open/SiConnect/103	{args: "T_ROB1", "/SERVER/RRI_Open/SiConnect/103", "ERR_COMM_INIT"}
4631594   	E   	Program             	40228   	Execution error                         	2016-10-17 11:32:24 	The execution of task T_ROB1 has been stopped by a runtime error 112600.	{args: "T_ROB1", "112600"}
4631595   	I   	Operational         	10020   	Execution error state                   	2016-10-17 11:32:24 	The program execution in task T_ROB1 has been stopped due to a spontaneous error.	{args: "1", "T_ROB1"}
4631608   	I   	Operational         	10126   	Program stopped                         	2016-10-17 11:32:24 	The task T_ROB1 has stopped. The reason is that an error has occurred. 	{args: "1", "T_ROB1"}
4648181   	I   	Operational         	10125   	Program stopped                         	2016-10-17 11:32:41 	The task LOGGER2 has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "LOGGER2"}
4648182   	I   	Operational         	10125   	Program stopped                         	2016-10-17 11:32:41 	The task LOGGER1 has stopped. The reason is that an external or internal stop has occurred. 	{args: "3", "LOGGER1"}
4648195   	I   	Operational         	10125   	Program stopped                         	2016-10-17 11:32:41 	The task T_ROB2 has stopped. The reason is that an external or internal stop has occurred. 	{args: "4", "T_ROB2"}
4844668   	I   	Operational         	10002   	Program pointer has been reset          	2016-10-17 11:35:59 	The program pointer of task T_ROB2 has been reset.	{args: "4", "0", "T_ROB2"}
4846341   	I   	Operational         	10002   	Program pointer has been reset          	2016-10-17 11:36:00 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
4957228   	E   	Process             	112602  	Communication interface error.          	2016-10-17 11:37:15 	There is an error detected in the communication with the external system. 	{args: }
4970039   	I   	Operational         	10002   	Program pointer has been reset          	2016-10-17 11:37:25 	The program pointer of task LOGGER2 has been reset.	{args: "2", "0", "LOGGER2"}
4970040   	I   	Operational         	10002   	Program pointer has been reset          	2016-10-17 11:37:25 	The program pointer of task LOGGER1 has been reset.	{args: "3", "0", "LOGGER1"}
4970056   	I   	Operational         	10021   	Execution error reset                   	2016-10-17 11:37:25 	 The program execution in task T_ROB1 has left a spontaneous error state. 	{args: "1", "T_ROB1"}
4971337   	I   	Operational         	10052   	Regain start                            	2016-10-17 11:37:26 	A regain movement has started.	{args: "0"}
4971343   	I   	Operational         	10053   	Regain ready                            	2016-10-17 11:37:26 	The regain movement is ready.	{args: "0"}
4971344   	I   	Operational         	10151   	Program started                         	2016-10-17 11:37:26 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
4971345   	I   	Operational         	10151   	Program started                         	2016-10-17 11:37:26 	Execution of task LOGGER2 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "LOGGER2"}
4971346   	I   	Operational         	10151   	Program started                         	2016-10-17 11:37:26 	Execution of task LOGGER1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "3", "LOGGER1"}
4971347   	I   	Operational         	10151   	Program started                         	2016-10-17 11:37:26 	Execution of task T_ROB2 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "4", "T_ROB2"}
5004006   	W   	Process             	112600  	Init of communication interface failed  	2016-10-17 11:37:53 	Task T_ROB1Communication interface could not be initialized.Program Ref. /SERVER/RRI_Open/SiConnect/103	{args: "T_ROB1", "/SERVER/RRI_Open/SiConnect/103", "ERR_COMM_INIT"}
5004007   	E   	Process             	112600  	Init of communication interface failed  	2016-10-17 11:37:53 	Task T_ROB1Communication interface could not be initialized.Program Ref. /SERVER/RRI_Open/SiConnect/103	{args: "T_ROB1", "/SERVER/RRI_Open/SiConnect/103", "ERR_COMM_INIT"}
5004008   	E   	Program             	40228   	Execution error                         	2016-10-17 11:37:53 	The execution of task T_ROB1 has been stopped by a runtime error 112600.	{args: "T_ROB1", "112600"}
5004009   	I   	Operational         	10020   	Execution error state                   	2016-10-17 11:37:53 	The program execution in task T_ROB1 has been stopped due to a spontaneous error.	{args: "1", "T_ROB1"}
5004022   	I   	Operational         	10126   	Program stopped                         	2016-10-17 11:37:53 	The task T_ROB1 has stopped. The reason is that an error has occurred. 	{args: "1", "T_ROB1"}
5037883   	I   	Operational         	10125   	Program stopped                         	2016-10-17 11:38:27 	The task LOGGER2 has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "LOGGER2"}
5037884   	I   	Operational         	10125   	Program stopped                         	2016-10-17 11:38:27 	The task LOGGER1 has stopped. The reason is that an external or internal stop has occurred. 	{args: "3", "LOGGER1"}
5037897   	I   	Operational         	10125   	Program stopped                         	2016-10-17 11:38:27 	The task T_ROB2 has stopped. The reason is that an external or internal stop has occurred. 	{args: "4", "T_ROB2"}
5041078   	I   	Operational         	10002   	Program pointer has been reset          	2016-10-17 11:38:30 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
5041103   	I   	Operational         	10002   	Program pointer has been reset          	2016-10-17 11:38:30 	The program pointer of task LOGGER2 has been reset.	{args: "2", "0", "LOGGER2"}
5041108   	I   	Operational         	10002   	Program pointer has been reset          	2016-10-17 11:38:30 	The program pointer of task LOGGER1 has been reset.	{args: "3", "0", "LOGGER1"}
5041109   	I   	Operational         	10002   	Program pointer has been reset          	2016-10-17 11:38:30 	The program pointer of task T_ROB2 has been reset.	{args: "4", "0", "T_ROB2"}
5041146   	I   	Operational         	10021   	Execution error reset                   	2016-10-17 11:38:30 	 The program execution in task T_ROB1 has left a spontaneous error state. 	{args: "1", "T_ROB1"}
5042535   	I   	Operational         	10052   	Regain start                            	2016-10-17 11:38:32 	A regain movement has started.	{args: "0"}
5042536   	I   	Operational         	10053   	Regain ready                            	2016-10-17 11:38:32 	The regain movement is ready.	{args: "0"}
5042541   	I   	Operational         	10151   	Program started                         	2016-10-17 11:38:32 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
5042542   	I   	Operational         	10151   	Program started                         	2016-10-17 11:38:32 	Execution of task LOGGER2 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "LOGGER2"}
5042543   	I   	Operational         	10151   	Program started                         	2016-10-17 11:38:32 	Execution of task LOGGER1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "3", "LOGGER1"}
5042544   	I   	Operational         	10151   	Program started                         	2016-10-17 11:38:32 	Execution of task T_ROB2 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "4", "T_ROB2"}
5053668   	W   	Process             	112600  	Init of communication interface failed  	2016-10-17 11:38:43 	Task T_ROB1Communication interface could not be initialized.Program Ref. /SERVER/RRI_Open/SiConnect/103	{args: "T_ROB1", "/SERVER/RRI_Open/SiConnect/103", "ERR_COMM_INIT"}
5053669   	E   	Process             	112600  	Init of communication interface failed  	2016-10-17 11:38:43 	Task T_ROB1Communication interface could not be initialized.Program Ref. /SERVER/RRI_Open/SiConnect/103	{args: "T_ROB1", "/SERVER/RRI_Open/SiConnect/103", "ERR_COMM_INIT"}
5053670   	E   	Program             	40228   	Execution error                         	2016-10-17 11:38:43 	The execution of task T_ROB1 has been stopped by a runtime error 112600.	{args: "T_ROB1", "112600"}
5053671   	I   	Operational         	10020   	Execution error state                   	2016-10-17 11:38:43 	The program execution in task T_ROB1 has been stopped due to a spontaneous error.	{args: "1", "T_ROB1"}
5053688   	I   	Operational         	10126   	Program stopped                         	2016-10-17 11:38:43 	The task T_ROB1 has stopped. The reason is that an error has occurred. 	{args: "1", "T_ROB1"}
5487721   	I   	Operational         	10015   	Manual mode selected                    	2016-10-17 11:46:00 	The system is in the Manual mode.	{args: }
5487722   	I   	Operational         	10012   	Safety guard stop state                 	2016-10-17 11:46:00 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
5487723   	I   	Operational         	10125   	Program stopped                         	2016-10-17 11:46:00 	The task LOGGER2 has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "LOGGER2"}
5487724   	I   	Operational         	10125   	Program stopped                         	2016-10-17 11:46:00 	The task LOGGER1 has stopped. The reason is that an external or internal stop has occurred. 	{args: "3", "LOGGER1"}
5487753   	I   	Operational         	10125   	Program stopped                         	2016-10-17 11:46:00 	The task T_ROB2 has stopped. The reason is that an external or internal stop has occurred. 	{args: "4", "T_ROB2"}
